reduceelectricequipmentloadsbypercentage.elecequip_power_reduction_percent,reducelightingloadsbypercentage.lighting_power_reduction_percent,CompareBaseline.total_electric,CompareBaseline.total_electric_savings,CompareBaseline.total_gas,CompareBaseline.total_gas_savings
10.29137693,10.00101094,383741.6667,38236.11111,71.70236515,-5.876466146
7.330426378,6.774105658,395122.2222,26855.55556,69.72142737,-3.895528364
11.6336186,11.43759318,378616.6667,43361.11111,72.66913861,-6.843239609
13.59610541,9.408011802,376197.2222,45780.55556,72.81131118,-6.985412177
7.282107425,9.490129668,391900,30077.77778,70.46072472,-4.634825718
12.81978831,9.691293722,377794.4444,44183.33333,72.59331324,-6.767414239
6.477533033,12.72162713,389952.7778,32025,71.09576219,-5.269863189
9.64700091,9.333331299,386177.7778,35800,71.26636928,-5.440470271
7.589058771,11.5517057,388594.4444,33383.33333,71.15263122,-5.326732216
8.600712112,9.160701102,388991.6667,32986.11111,70.8303734,-5.004474395
11.53143319,8.285896773,382744.4444,39233.33333,71.66445247,-5.838553461
12.88342471,9.820226146,377475,44502.77778,72.65966044,-6.833761437
10.12239921,10.98749629,382952.7778,39025,71.93931943,-6.113420426
8.928930642,13.20764042,383225,38752.77778,72.15731737,-6.331418364
11.47806517,7.713816766,383572.2222,38405.55556,71.47488904,-5.648990037
9.955403211,12.99086632,380919.4444,41058.33333,72.48905336,-6.663154356
11.40567263,12.08176561,378397.2222,43580.55556,72.78287667,-6.956977663
9.038680609,10.61517626,386127.7778,35850,71.41802002,-5.59212101
12.61148749,10.09817759,377816.6667,44161.11111,72.6407041,-6.814805095
12.48295873,7.044062331,381886.1111,40091.66667,71.6549743,-5.82907529
12.17567101,10.22586235,378744.4444,43233.33333,72.49853153,-6.672632527
10.663264,9.136571185,383866.6667,38111.11111,71.5886271,-5.762728092
